"fecha","cona_cost.Demo_Group","cona_cost.Sex","cona_cost.cost_day","cona_cost.Cost_1000kcal","scenario"
2014-04-01,19 a 30 años,1,2142.147,1054.2951,"q1"
2014-04-01,31 a 50 años,1,2090.391,1090.7414,"q1"
2014-04-01,4 a 8 años,1,1895.958,1440.0722,"q1"
2014-04-01,51 a 70 años,1,2325.934,1335.8331,"q1"
2014-04-01,9 a 13 años,1,2456.664,1356.3686,"q1"
2014-04-01,>70 años,1,2299.887,1404.8730,"q1"
2014-04-01,gestantes 19 a 30 años,1,3370.818,1344.6541,"q1"
2014-04-01,gestantes 31 a 50 años,1,3576.724,1495.6071,"q1"
2014-04-01,gestantes < 18 años,1,5437.261,2157.3032,"q1"
2014-04-01,lactantes 19 a 30 años,1,2589.586,1020.7965,"q1"
2014-04-01,lactantes 31 a 50 años,1,2533.039,1046.0679,"q1"
2014-04-01,lactantes < 18 años,1,2984.177,1170.0834,"q1"
2014-04-01,1 a 3 años,0,1495.838,1346.8569,"q1"
2014-04-01,14 a 18 años,0,2873.527,1046.1617,"q1"
2014-04-01,19 a 30 años,0,2654.975, 941.6370,"q1"
2014-04-01,31 a 50 años,0,2521.919, 944.2230,"q1"
2014-04-01,4 a 8 años,0,1996.225,1389.7386,"q1"
2014-04-01,51 a 70 años,0,2561.735,1179.8917,"q1"
2014-04-01,9 a 13 años,0,2507.037,1249.3910,"q1"
2014-04-01,>70 años,0,2390.099,1179.8917,"q1"
2014-04-01,1 a 3 años,1,1445.207,1418.1133,"q2"
2014-04-01,14 a 18 años,1,2752.300,1302.5922,"q2"
2014-04-01,19 a 30 años,1,2278.875,1121.5881,"q2"
2014-04-01,31 a 50 años,1,2226.068,1161.5360,"q2"
2014-04-01,4 a 8 años,1,1952.852,1483.2853,"q2"
2014-04-01,51 a 70 años,1,2447.541,1405.6743,"q2"
2014-04-01,9 a 13 años,1,2563.242,1415.2121,"q2"
2014-04-01,>70 años,1,2417.451,1476.6868,"q2"
2014-04-01,gestantes 19 a 30 años,1,3533.097,1409.3889,"q2"
2014-04-01,gestantes 31 a 50 años,1,3728.200,1558.9467,"q2"
2014-04-01,gestantes < 18 años,1,5655.514,2243.8977,"q2"
2014-04-01,lactantes 19 a 30 años,1,2795.065,1101.7950,"q2"
2014-04-01,lactantes 31 a 50 años,1,2735.647,1129.7388,"q2"
2014-04-01,lactantes < 18 años,1,3161.585,1239.6441,"q2"
2014-04-01,1 a 3 años,0,1548.563,1394.3306,"q2"
2014-04-01,14 a 18 años,0,3050.049,1110.4278,"q2"
2014-04-01,19 a 30 años,0,2825.581,1002.1457,"q2"
2014-04-01,31 a 50 años,0,2696.231,1009.4864,"q2"
2014-04-01,4 a 8 años,0,2058.038,1432.7722,"q2"
2014-04-01,51 a 70 años,0,2717.444,1251.6089,"q2"
2014-04-01,9 a 13 años,0,2622.693,1307.0285,"q2"
2014-04-01,>70 años,0,2535.376,1251.6089,"q2"
2014-04-01,1 a 3 años,1,1501.303,1473.1577,"q3"
2014-04-01,14 a 18 años,1,2917.263,1380.6651,"q3"
2014-04-01,19 a 30 años,1,2420.064,1191.0766,"q3"
2014-04-01,31 a 50 años,1,2360.448,1231.6541,"q3"
2014-04-01,4 a 8 años,1,2026.189,1538.9889,"q3"
2014-04-01,51 a 70 años,1,2609.668,1498.7873,"q3"
2014-04-01,9 a 13 años,1,2689.557,1484.9527,"q3"
2014-04-01,>70 años,1,2579.652,1575.7660,"q3"
2014-04-01,gestantes 19 a 30 años,1,3698.887,1475.5243,"q3"
2014-04-01,gestantes 31 a 50 años,1,3874.320,1620.0468,"q3"
2014-04-01,gestantes < 18 años,1,5916.120,2347.2965,"q3"
2014-04-01,lactantes 19 a 30 años,1,3036.031,1196.7820,"q3"
2014-04-01,lactantes 31 a 50 años,1,2970.019,1226.5270,"q3"
2014-04-01,lactantes < 18 años,1,3388.687,1328.6897,"q3"
2014-04-01,1 a 3 años,0,1612.407,1451.8161,"q3"
2014-04-01,14 a 18 años,0,3229.030,1175.5894,"q3"
2014-04-01,19 a 30 años,0,3015.974,1069.6722,"q3"
2014-04-01,31 a 50 años,0,2883.962,1079.7744,"q3"
2014-04-01,4 a 8 años,0,2138.215,1488.5899,"q3"
2014-04-01,51 a 70 años,0,2905.901,1338.4090,"q3"
2014-04-01,9 a 13 años,0,2751.357,1371.1486,"q3"
2014-04-01,>70 años,0,2711.206,1338.4090,"q3"
2014-05-01,1 a 3 años,1,1397.706,1371.5023,"q1"
2014-05-01,14 a 18 años,1,2614.962,1237.5940,"q1"
2014-05-01,19 a 30 años,1,2141.771,1054.1098,"q1"
2014-05-01,31 a 50 años,1,2090.156,1090.6189,"q1"
2014-05-01,4 a 8 años,1,1896.860,1440.7573,"q1"
2014-05-01,51 a 70 años,1,2327.021,1336.4574,"q1"
2014-05-01,9 a 13 años,1,2457.103,1356.6106,"q1"
2014-05-01,>70 años,1,2301.031,1405.5719,"q1"
2014-05-01,gestantes 19 a 30 años,1,3367.249,1343.2304,"q1"
2014-05-01,gestantes 31 a 50 años,1,3577.080,1495.7561,"q1"
2014-05-01,gestantes < 18 años,1,5409.911,2146.4516,"q1"
2014-05-01,lactantes 19 a 30 años,1,2591.674,1021.6197,"q1"
2014-05-01,lactantes 31 a 50 años,1,2534.271,1046.5766,"q1"
2014-05-01,lactantes < 18 años,1,2993.821,1173.8647,"q1"
2014-05-01,1 a 3 años,0,1493.703,1344.9346,"q1"
2014-05-01,14 a 18 años,0,2878.134,1047.8389,"q1"
2014-05-01,19 a 30 años,0,2660.932, 943.7497,"q1"
2014-05-01,31 a 50 años,0,2527.678, 946.3792,"q1"
2014-05-01,4 a 8 años,0,1997.752,1390.8022,"q1"
2014-05-01,51 a 70 años,0,2568.351,1182.9388,"q1"
2014-05-01,9 a 13 años,0,2507.328,1249.5359,"q1"
2014-05-01,>70 años,0,2396.271,1182.9388,"q1"
2014-05-01,1 a 3 años,1,1444.262,1417.1857,"q2"
2014-05-01,14 a 18 años,1,2753.172,1303.0050,"q2"
2014-05-01,19 a 30 años,1,2280.492,1122.3837,"q2"
2014-05-01,31 a 50 años,1,2226.946,1161.9940,"q2"
2014-05-01,4 a 8 años,1,1953.884,1484.0693,"q2"
2014-05-01,51 a 70 años,1,2448.798,1406.3966,"q2"
2014-05-01,9 a 13 años,1,2563.624,1415.4227,"q2"
2014-05-01,>70 años,1,2418.748,1477.4785,"q2"
2014-05-01,gestantes 19 a 30 años,1,3533.452,1409.5305,"q2"
2014-05-01,gestantes 31 a 50 años,1,3722.335,1556.4945,"q2"
2014-05-01,gestantes < 18 años,1,5624.957,2231.7741,"q2"
2014-05-01,lactantes 19 a 30 años,1,2805.619,1105.9552,"q2"
2014-05-01,lactantes 31 a 50 años,1,2744.587,1133.4306,"q2"
2014-05-01,lactantes < 18 años,1,3171.333,1243.4661,"q2"
2014-05-01,1 a 3 años,0,1546.459,1392.4366,"q2"
2014-05-01,14 a 18 años,0,3055.039,1112.2446,"q2"
2014-05-01,19 a 30 años,0,2832.305,1004.5305,"q2"
2014-05-01,31 a 50 años,0,2702.747,1011.9261,"q2"
2014-05-01,4 a 8 años,0,2059.682,1433.9162,"q2"
2014-05-01,51 a 70 años,0,2724.701,1254.9512,"q2"
2014-05-01,9 a 13 años,0,2622.940,1307.1513,"q2"
2014-05-01,>70 años,0,2542.146,1254.9512,"q2"
2014-05-01,1 a 3 años,1,1500.484,1472.3540,"q3"
2014-05-01,14 a 18 años,1,2913.044,1378.6681,"q3"
2014-05-01,19 a 30 años,1,2415.311,1188.7373,"q3"
2014-05-01,31 a 50 años,1,2352.616,1227.5670,"q3"
2014-05-01,4 a 8 años,1,2027.544,1540.0177,"q3"
2014-05-01,51 a 70 años,1,2605.237,1496.2428,"q3"
2014-05-01,9 a 13 años,1,2689.414,1484.8739,"q3"
2014-05-01,>70 años,1,2576.521,1573.8537,"q3"
2014-05-01,gestantes 19 a 30 años,1,3686.516,1470.5896,"q3"
2014-05-01,gestantes 31 a 50 años,1,3865.524,1616.3688,"q3"
2014-05-01,gestantes < 18 años,1,5886.027,2335.3569,"q3"
2014-05-01,lactantes 19 a 30 años,1,3035.070,1196.4029,"q3"
2014-05-01,lactantes 31 a 50 años,1,2963.560,1223.8600,"q3"
2014-05-01,lactantes < 18 años,1,3400.367,1333.2696,"q3"
2014-05-01,1 a 3 años,0,1610.439,1450.0443,"q3"
2014-05-01,14 a 18 años,0,3233.836,1177.3391,"q3"
2014-05-01,19 a 30 años,0,3024.156,1072.5743,"q3"
2014-05-01,31 a 50 años,0,2891.900,1082.7464,"q3"
2014-05-01,4 a 8 años,0,2140.156,1489.9412,"q3"
2014-05-01,51 a 70 años,0,2914.188,1342.2257,"q3"
2014-05-01,9 a 13 años,0,2750.358,1370.6508,"q3"
2014-05-01,>70 años,0,2718.937,1342.2257,"q3"
2014-06-01,1 a 3 años,1,1399.249,1373.0172,"q1"
2014-06-01,14 a 18 años,1,2619.659,1239.8167,"q1"
2014-06-01,19 a 30 años,1,2145.365,1055.8789,"q1"
2014-06-01,31 a 50 años,1,2092.697,1091.9444,"q1"
2014-06-01,4 a 8 años,1,1900.346,1443.4050,"q1"
2014-06-01,51 a 70 años,1,2331.910,1339.2650,"q1"
2014-06-01,9 a 13 años,1,2460.783,1358.6424,"q1"
2014-06-01,>70 años,1,2306.086,1408.6597,"q1"
2014-06-01,gestantes 19 a 30 años,1,3360.935,1340.7117,"q1"
2014-06-01,gestantes 31 a 50 años,1,3580.223,1497.0700,"q1"
2014-06-01,gestantes < 18 años,1,5404.300,2144.2254,"q1"
2014-06-01,lactantes 19 a 30 años,1,2601.829,1025.6226,"q1"
2014-06-01,lactantes 31 a 50 años,1,2543.526,1050.3987,"q1"
2014-06-01,lactantes < 18 años,1,3009.204,1179.8963,"q1"
2014-06-01,1 a 3 años,0,1494.733,1345.8621,"q1"
2014-06-01,14 a 18 años,0,2887.697,1051.3206,"q1"
2014-06-01,19 a 30 años,0,2672.539, 947.8666,"q1"
2014-06-01,31 a 50 años,0,2539.113, 950.6604,"q1"
2014-06-01,4 a 8 años,0,2001.930,1393.7105,"q1"
2014-06-01,51 a 70 años,0,2580.137,1188.3676,"q1"
2014-06-01,9 a 13 años,0,2510.806,1251.2694,"q1"
2014-06-01,>70 años,0,2407.268,1188.3676,"q1"
2014-06-01,1 a 3 años,1,1446.026,1418.9171,"q2"
2014-06-01,14 a 18 años,1,2758.549,1305.5497,"q2"
2014-06-01,19 a 30 años,1,2283.836,1124.0296,"q2"
2014-06-01,31 a 50 años,1,2230.994,1164.1063,"q2"
2014-06-01,4 a 8 años,1,1957.740,1486.9984,"q2"
2014-06-01,51 a 70 años,1,2454.461,1409.6490,"q2"
2014-06-01,9 a 13 años,1,2567.651,1417.6463,"q2"
2014-06-01,>70 años,1,2424.567,1481.0331,"q2"
2014-06-01,gestantes 19 a 30 años,1,3532.982,1409.3429,"q2"
2014-06-01,gestantes 31 a 50 años,1,3723.215,1556.8624,"q2"
2014-06-01,gestantes < 18 años,1,5621.354,2230.3446,"q2"
2014-06-01,lactantes 19 a 30 años,1,2816.564,1110.2697,"q2"
2014-06-01,lactantes 31 a 50 años,1,2753.830,1137.2478,"q2"
2014-06-01,lactantes < 18 años,1,3187.997,1250.0003,"q2"
2014-06-01,1 a 3 años,0,1547.743,1393.5923,"q2"
2014-06-01,14 a 18 años,0,3065.692,1116.1232,"q2"
2014-06-01,19 a 30 años,0,2845.452,1009.1932,"q2"
2014-06-01,31 a 50 años,0,2715.693,1016.7732,"q2"
2014-06-01,4 a 8 años,0,2064.241,1437.0904,"q2"
2014-06-01,51 a 70 años,0,2737.922,1261.0407,"q2"
2014-06-01,9 a 13 años,0,2626.779,1309.0645,"q2"
2014-06-01,>70 años,0,2554.482,1261.0407,"q2"
2014-06-01,1 a 3 años,1,1502.652,1474.4810,"q3"
2014-06-01,14 a 18 años,1,2909.754,1377.1112,"q3"
2014-06-01,19 a 30 años,1,2409.410,1185.8331,"q3"
2014-06-01,31 a 50 años,1,2344.831,1223.5051,"q3"
2014-06-01,4 a 8 años,1,2032.127,1543.4985,"q3"
2014-06-01,51 a 70 años,1,2601.625,1494.1683,"q3"
2014-06-01,9 a 13 años,1,2687.006,1483.5442,"q3"
2014-06-01,>70 años,1,2573.245,1571.8523,"q3"
2014-06-01,gestantes 19 a 30 años,1,3679.653,1467.8516,"q3"
2014-06-01,gestantes 31 a 50 años,1,3867.280,1617.1029,"q3"
2014-06-01,gestantes < 18 años,1,5886.228,2335.4364,"q3"
2014-06-01,lactantes 19 a 30 años,1,3042.004,1199.1363,"q3"
2014-06-01,lactantes 31 a 50 años,1,2961.906,1223.1767,"q3"
2014-06-01,lactantes < 18 años,1,3420.781,1341.2737,"q3"
2014-06-01,1 a 3 años,0,1612.191,1451.6216,"q3"
2014-06-01,14 a 18 años,0,3232.388,1176.8117,"q3"
2014-06-01,19 a 30 años,0,3040.297,1078.2988,"q3"
2014-06-01,31 a 50 años,0,2907.821,1088.7072,"q3"
2014-06-01,4 a 8 años,0,2145.434,1493.6158,"q3"
2014-06-01,51 a 70 años,0,2913.083,1341.7168,"q3"
2014-06-01,9 a 13 años,0,2747.964,1369.4579,"q3"
2014-06-01,>70 años,0,2717.907,1341.7168,"q3"
2014-07-01,1 a 3 años,1,1402.855,1376.5553,"q1"
2014-07-01,14 a 18 años,1,2630.184,1244.7978,"q1"
2014-07-01,19 a 30 años,1,2154.959,1060.6007,"q1"
2014-07-01,31 a 50 años,1,2102.237,1096.9224,"q1"
2014-07-01,4 a 8 años,1,1905.869,1447.5996,"q1"
2014-07-01,51 a 70 años,1,2342.422,1345.3026,"q1"
2014-07-01,9 a 13 años,1,2468.745,1363.0385,"q1"
2014-07-01,>70 años,1,2316.738,1415.1663,"q1"
2014-07-01,gestantes 19 a 30 años,1,3374.666,1346.1890,"q1"
2014-07-01,gestantes 31 a 50 años,1,3601.097,1505.7988,"q1"
2014-07-01,gestantes < 18 años,1,5433.926,2155.9800,"q1"
2014-07-01,lactantes 19 a 30 años,1,2624.757,1034.6607,"q1"
2014-07-01,lactantes 31 a 50 años,1,2565.183,1059.3422,"q1"
2014-07-01,lactantes < 18 años,1,3031.482,1188.6314,"q1"
2014-07-01,1 a 3 años,0,1498.274,1349.0504,"q1"
2014-07-01,14 a 18 años,0,2904.870,1057.5726,"q1"
2014-07-01,19 a 30 años,0,2694.052, 955.4964,"q1"
2014-07-01,31 a 50 años,0,2560.129, 958.5289,"q1"
2014-07-01,4 a 8 años,0,2008.453,1398.2520,"q1"
2014-07-01,51 a 70 años,0,2599.605,1197.3342,"q1"
2014-07-01,9 a 13 años,0,2518.681,1255.1939,"q1"
2014-07-01,>70 años,0,2425.432,1197.3342,"q1"
2014-07-01,1 a 3 años,1,1450.029,1422.8451,"q2"
2014-07-01,14 a 18 años,1,2770.691,1311.2963,"q2"
2014-07-01,19 a 30 años,1,2294.181,1129.1212,"q2"
2014-07-01,31 a 50 años,1,2236.735,1167.1017,"q2"
2014-07-01,4 a 8 años,1,1963.855,1491.6429,"q2"
2014-07-01,51 a 70 años,1,2466.670,1416.6604,"q2"
2014-07-01,9 a 13 años,1,2576.666,1422.6234,"q2"
2014-07-01,>70 años,1,2436.918,1488.5779,"q2"
2014-07-01,gestantes 19 a 30 años,1,3549.101,1415.7732,"q2"
2014-07-01,gestantes 31 a 50 años,1,3745.205,1566.0575,"q2"
2014-07-01,gestantes < 18 años,1,5657.315,2244.6124,"q2"
2014-07-01,lactantes 19 a 30 años,1,2841.169,1119.9688,"q2"
2014-07-01,lactantes 31 a 50 años,1,2776.328,1146.5387,"q2"
2014-07-01,lactantes < 18 años,1,3213.521,1260.0078,"q2"
2014-07-01,1 a 3 años,0,1551.744,1397.1948,"q2"
2014-07-01,14 a 18 años,0,3085.100,1123.1890,"q2"
2014-07-01,19 a 30 años,0,2869.700,1017.7933,"q2"
2014-07-01,31 a 50 años,0,2739.448,1025.6673,"q2"
2014-07-01,4 a 8 años,0,2071.392,1442.0686,"q2"
2014-07-01,51 a 70 años,0,2759.998,1271.2084,"q2"
2014-07-01,9 a 13 años,0,2635.718,1313.5197,"q2"
2014-07-01,>70 años,0,2575.078,1271.2084,"q2"
2014-07-01,1 a 3 años,1,1507.300,1479.0425,"q3"
2014-07-01,14 a 18 años,1,2901.532,1373.2197,"q3"
2014-07-01,19 a 30 años,1,2400.586,1181.4904,"q3"
2014-07-01,31 a 50 años,1,2333.518,1217.6019,"q3"
2014-07-01,4 a 8 años,1,2039.329,1548.9688,"q3"
2014-07-01,51 a 70 años,1,2591.938,1488.6045,"q3"
2014-07-01,9 a 13 años,1,2683.182,1481.4331,"q3"
2014-07-01,>70 años,1,2563.691,1566.0164,"q3"
2014-07-01,gestantes 19 a 30 años,1,3690.197,1472.0579,"q3"
2014-07-01,gestantes 31 a 50 años,1,3886.457,1625.1220,"q3"
2014-07-01,gestantes < 18 años,1,5914.005,2346.4574,"q3"
2014-07-01,lactantes 19 a 30 años,1,3057.879,1205.3943,"q3"
2014-07-01,lactantes 31 a 50 años,1,2961.460,1222.9927,"q3"
2014-07-01,lactantes < 18 años,1,3436.385,1347.3920,"q3"
2014-07-01,1 a 3 años,0,1616.948,1455.9050,"q3"
2014-07-01,14 a 18 años,0,3228.361,1175.3459,"q3"
2014-07-01,19 a 30 años,0,3069.012,1088.4830,"q3"
2014-07-01,31 a 50 años,0,2936.009,1099.2610,"q3"
2014-07-01,4 a 8 años,0,2153.677,1499.3544,"q3"
2014-07-01,51 a 70 años,0,2907.665,1339.2214,"q3"
2014-07-01,9 a 13 años,0,2744.023,1367.4935,"q3"
2014-07-01,>70 años,0,2712.852,1339.2214,"q3"
2014-08-01,1 a 3 años,1,1406.101,1379.7401,"q1"
2014-08-01,14 a 18 años,1,2641.868,1250.3276,"q1"
2014-08-01,19 a 30 años,1,2161.526,1063.8326,"q1"
2014-08-01,31 a 50 años,1,2109.770,1100.8532,"q1"
2014-08-01,4 a 8 años,1,1910.445,1451.0754,"q1"
2014-08-01,51 a 70 años,1,2353.823,1351.8505,"q1"
2014-08-01,9 a 13 años,1,2478.921,1368.6571,"q1"
2014-08-01,>70 años,1,2328.922,1422.6093,"q1"
2014-08-01,gestantes 19 a 30 años,1,3386.330,1350.8422,"q1"
2014-08-01,gestantes 31 a 50 años,1,3626.659,1516.4876,"q1"
2014-08-01,gestantes < 18 años,1,5480.542,2174.4756,"q1"
2014-08-01,lactantes 19 a 30 años,1,2642.867,1041.7996,"q1"
2014-08-01,lactantes 31 a 50 años,1,2580.532,1065.6810,"q1"
2014-08-01,lactantes < 18 años,1,3050.020,1195.9000,"q1"
2014-08-01,1 a 3 años,0,1501.305,1351.7794,"q1"
2014-08-01,14 a 18 años,0,2925.346,1065.0274,"q1"
2014-08-01,19 a 30 años,0,2714.929, 962.9011,"q1"
2014-08-01,31 a 50 años,0,2580.084, 966.0003,"q1"
2014-08-01,4 a 8 años,0,2014.515,1402.4721,"q1"
2014-08-01,51 a 70 años,0,2622.009,1207.6531,"q1"
2014-08-01,9 a 13 años,0,2528.131,1259.9032,"q1"
2014-08-01,>70 años,0,2446.335,1207.6531,"q1"
2014-08-01,1 a 3 años,1,1453.565,1426.3147,"q2"
2014-08-01,14 a 18 años,1,2781.773,1316.5411,"q2"
2014-08-01,19 a 30 años,1,2288.836,1126.4904,"q2"
2014-08-01,31 a 50 años,1,2223.411,1160.1498,"q2"
2014-08-01,4 a 8 años,1,1968.807,1495.4039,"q2"
2014-08-01,51 a 70 años,1,2476.733,1422.4403,"q2"
2014-08-01,9 a 13 años,1,2588.520,1429.1685,"q2"
2014-08-01,>70 años,1,2448.858,1495.8714,"q2"
2014-08-01,gestantes 19 a 30 años,1,3562.279,1421.0298,"q2"
2014-08-01,gestantes 31 a 50 años,1,3769.552,1576.2383,"q2"
2014-08-01,gestantes < 18 años,1,5705.904,2263.8905,"q2"
2014-08-01,lactantes 19 a 30 años,1,2857.893,1126.5612,"q2"
2014-08-01,lactantes 31 a 50 años,1,2786.499,1150.7392,"q2"
2014-08-01,lactantes < 18 años,1,3234.280,1268.1475,"q2"
2014-08-01,1 a 3 años,0,1555.104,1400.2206,"q2"
2014-08-01,14 a 18 años,0,3105.905,1130.7632,"q2"
2014-08-01,19 a 30 años,0,2892.654,1025.9345,"q2"
2014-08-01,31 a 50 años,0,2761.499,1033.9233,"q2"
2014-08-01,4 a 8 años,0,2077.895,1446.5964,"q2"
2014-08-01,51 a 70 años,0,2785.446,1282.9293,"q2"
2014-08-01,9 a 13 años,0,2646.271,1318.7784,"q2"
2014-08-01,>70 años,0,2598.821,1282.9293,"q2"
2014-08-01,1 a 3 años,1,1511.274,1482.9419,"q3"
2014-08-01,14 a 18 años,1,2908.808,1376.6633,"q3"
2014-08-01,19 a 30 años,1,2401.766,1182.0708,"q3"
2014-08-01,31 a 50 años,1,2334.158,1217.9363,"q3"
2014-08-01,4 a 8 años,1,2044.971,1553.2542,"q3"
2014-08-01,51 a 70 años,1,2599.086,1492.7099,"q3"
2014-08-01,9 a 13 años,1,2687.893,1484.0341,"q3"
2014-08-01,>70 años,1,2570.915,1570.4290,"q3"
2014-08-01,gestantes 19 a 30 años,1,3696.739,1474.6676,"q3"
2014-08-01,gestantes 31 a 50 años,1,3892.729,1627.7446,"q3"
2014-08-01,gestantes < 18 años,1,5913.723,2346.3458,"q3"
2014-08-01,lactantes 19 a 30 años,1,3083.815,1215.6181,"q3"
2014-08-01,lactantes 31 a 50 años,1,2986.040,1233.1434,"q3"
2014-08-01,lactantes < 18 años,1,3462.254,1357.5352,"q3"
2014-08-01,1 a 3 años,0,1620.813,1459.3849,"q3"
2014-08-01,14 a 18 años,0,3243.864,1180.9898,"q3"
2014-08-01,19 a 30 años,0,3094.923,1097.6728,"q3"
2014-08-01,31 a 50 años,0,2960.990,1108.6141,"q3"
2014-08-01,4 a 8 años,0,2160.914,1504.3922,"q3"
2014-08-01,51 a 70 años,0,2926.688,1347.9829,"q3"
2014-08-01,9 a 13 años,0,2748.685,1369.8172,"q3"
2014-08-01,>70 años,0,2730.600,1347.9829,"q3"
2014-09-01,1 a 3 años,1,1410.472,1384.0294,"q1"
2014-09-01,14 a 18 años,1,2647.027,1252.7693,"q1"
2014-09-01,19 a 30 años,1,2168.980,1067.5011,"q1"
2014-09-01,31 a 50 años,1,2112.022,1102.0281,"q1"
2014-09-01,4 a 8 años,1,1915.193,1454.6821,"q1"
2014-09-01,51 a 70 años,1,2359.082,1354.8707,"q1"
2014-09-01,9 a 13 años,1,2481.961,1370.3355,"q1"
2014-09-01,>70 años,1,2333.835,1425.6105,"q1"
2014-09-01,gestantes 19 a 30 años,1,3388.477,1351.6986,"q1"
2014-09-01,gestantes 31 a 50 años,1,3622.079,1514.5722,"q1"
2014-09-01,gestantes < 18 años,1,5489.042,2177.8481,"q1"
2014-09-01,lactantes 19 a 30 años,1,2666.414,1051.0816,"q1"
2014-09-01,lactantes 31 a 50 años,1,2600.779,1074.0423,"q1"
2014-09-01,lactantes < 18 años,1,3072.260,1204.6203,"q1"
2014-09-01,1 a 3 años,0,1506.273,1356.2530,"q1"
2014-09-01,14 a 18 años,0,2939.980,1070.3551,"q1"
2014-09-01,19 a 30 años,0,2739.801, 971.7224,"q1"
2014-09-01,31 a 50 años,0,2605.130, 975.3778,"q1"
2014-09-01,4 a 8 años,0,2020.172,1406.4106,"q1"
2014-09-01,51 a 70 años,0,2640.088,1215.9799,"q1"
2014-09-01,9 a 13 años,0,2531.433,1261.5485,"q1"
2014-09-01,>70 años,0,2463.202,1215.9799,"q1"
2014-09-01,1 a 3 años,1,1458.271,1430.9323,"q2"
2014-09-01,14 a 18 años,1,2781.178,1316.2596,"q2"
2014-09-01,19 a 30 años,1,2284.438,1124.3259,"q2"
2014-09-01,31 a 50 años,1,2215.703,1156.1276,"q2"
2014-09-01,4 a 8 años,1,1973.956,1499.3148,"q2"
2014-09-01,51 a 70 años,1,2474.177,1420.9720,"q2"
2014-09-01,9 a 13 años,1,2591.687,1430.9169,"q2"
2014-09-01,>70 años,1,2447.051,1494.7675,"q2"
2014-09-01,gestantes 19 a 30 años,1,3562.487,1421.1128,"q2"
2014-09-01,gestantes 31 a 50 años,1,3758.080,1571.4412,"q2"
2014-09-01,gestantes < 18 años,1,5682.515,2254.6108,"q2"
2014-09-01,lactantes 19 a 30 años,1,2877.994,1134.4850,"q2"
2014-09-01,lactantes 31 a 50 años,1,2796.843,1155.0107,"q2"
2014-09-01,lactantes < 18 años,1,3259.056,1277.8620,"q2"
2014-09-01,1 a 3 años,0,1560.464,1405.0468,"q2"
2014-09-01,14 a 18 años,0,3120.789,1136.1820,"q2"
2014-09-01,19 a 30 años,0,2920.051,1035.6513,"q2"
2014-09-01,31 a 50 años,0,2789.136,1044.2707,"q2"
2014-09-01,4 a 8 años,0,2084.016,1450.8574,"q2"
2014-09-01,51 a 70 años,0,2805.180,1292.0185,"q2"
2014-09-01,9 a 13 años,0,2648.737,1320.0076,"q2"
2014-09-01,>70 años,0,2617.233,1292.0185,"q2"
2014-09-01,1 a 3 años,1,1516.457,1488.0272,"q3"
2014-09-01,14 a 18 años,1,2903.932,1374.3560,"q3"
2014-09-01,19 a 30 años,1,2395.274,1178.8756,"q3"
2014-09-01,31 a 50 años,1,2324.238,1212.7601,"q3"
2014-09-01,4 a 8 años,1,2050.836,1557.7090,"q3"
2014-09-01,51 a 70 años,1,2593.616,1489.5682,"q3"
2014-09-01,9 a 13 años,1,2686.944,1483.5099,"q3"
2014-09-01,>70 años,1,2565.787,1567.2966,"q3"
2014-09-01,gestantes 19 a 30 años,1,3686.207,1470.4662,"q3"
2014-09-01,gestantes 31 a 50 años,1,3879.851,1622.3597,"q3"
2014-09-01,gestantes < 18 años,1,5881.407,2333.5237,"q3"
2014-09-01,lactantes 19 a 30 años,1,3096.030,1220.4330,"q3"
2014-09-01,lactantes 31 a 50 años,1,2992.380,1235.7614,"q3"
2014-09-01,lactantes < 18 años,1,3481.211,1364.9680,"q3"
2014-09-01,1 a 3 años,0,1626.736,1464.7184,"q3"
2014-09-01,14 a 18 años,0,3252.891,1184.2764,"q3"
2014-09-01,19 a 30 años,0,3116.429,1105.3005,"q3"
2014-09-01,31 a 50 años,0,2981.482,1116.2863,"q3"
2014-09-01,4 a 8 años,0,2167.779,1509.1719,"q3"
2014-09-01,51 a 70 años,0,2939.116,1353.7072,"q3"
2014-09-01,9 a 13 años,0,2747.397,1369.1750,"q3"
2014-09-01,>70 años,0,2742.196,1353.7072,"q3"
2014-10-01,1 a 3 años,1,1416.451,1389.8963,"q1"
2014-10-01,14 a 18 años,1,2647.448,1252.9686,"q1"
2014-10-01,19 a 30 años,1,2170.677,1068.3366,"q1"
2014-10-01,31 a 50 años,1,2112.473,1102.2636,"q1"
2014-10-01,4 a 8 años,1,1922.133,1459.9529,"q1"
2014-10-01,51 a 70 años,1,2357.940,1354.2145,"q1"
2014-10-01,9 a 13 años,1,2484.078,1371.5041,"q1"
2014-10-01,>70 años,1,2332.106,1424.5540,"q1"
2014-10-01,gestantes 19 a 30 años,1,3390.322,1352.4345,"q1"
2014-10-01,gestantes 31 a 50 años,1,3608.037,1508.7006,"q1"
2014-10-01,gestantes < 18 años,1,5460.662,2166.5880,"q1"
2014-10-01,lactantes 19 a 30 años,1,2682.468,1057.4097,"q1"
2014-10-01,lactantes 31 a 50 años,1,2612.511,1078.8873,"q1"
2014-10-01,lactantes < 18 años,1,3086.092,1210.0436,"q1"
2014-10-01,1 a 3 años,0,1512.894,1362.2141,"q1"
2014-10-01,14 a 18 años,0,2950.931,1074.3422,"q1"
2014-10-01,19 a 30 años,0,2760.145, 978.9377,"q1"
