"fecha","cona_cost.Demo_Group","cona_cost.Sex","cona_cost.cost_day","cona_cost.Cost_1000kcal","scenario"
2014-07-01,1 a 3 años,0,1533.917,1381.1431,"hat"
2014-07-01,14 a 18 años,0,2975.361,1083.2363,"hat"
2014-07-01,19 a 30 años,0,2705.800, 959.6631,"hat"
2014-07-01,31 a 50 años,0,2573.489, 963.5312,"hat"
2014-07-01,4 a 8 años,0,2034.439,1416.3425,"hat"
2014-07-01,51 a 70 años,0,2641.322,1216.5482,"hat"
2014-07-01,9 a 13 años,0,2614.966,1303.1776,"hat"
2014-07-01,>70 años,0,2464.353,1216.5482,"hat"
2014-08-01,1 a 3 años,1,1441.938,1414.9051,"hat"
2014-08-01,14 a 18 años,1,2751.684,1302.3007,"hat"
2014-08-01,19 a 30 años,1,2238.381,1101.6583,"hat"
2014-08-01,31 a 50 años,1,2198.214,1147.0021,"hat"
2014-08-01,4 a 8 años,1,1949.482,1480.7262,"hat"
2014-08-01,51 a 70 años,1,2452.090,1408.2869,"hat"
2014-08-01,9 a 13 años,1,2582.316,1425.7431,"hat"
2014-08-01,>70 años,1,2427.240,1482.6660,"hat"
2014-08-01,gestantes 19 a 30 años,1,3520.182,1404.2371,"hat"
2014-08-01,gestantes 31 a 50 años,1,3792.673,1585.9063,"hat"
2014-08-01,gestantes < 18 años,1,5821.564,2309.7804,"hat"
2014-08-01,lactantes 19 a 30 años,1,2661.960,1049.3258,"hat"
2014-08-01,lactantes 31 a 50 años,1,2611.455,1078.4512,"hat"
2014-08-01,lactantes < 18 años,1,3054.481,1197.6492,"hat"
2014-08-01,1 a 3 años,0,1545.158,1391.2649,"hat"
2014-08-01,14 a 18 años,0,2996.589,1090.9648,"hat"
2014-08-01,19 a 30 años,0,2729.276, 967.9893,"hat"
2014-08-01,31 a 50 años,0,2593.662, 971.0840,"hat"
2014-08-01,4 a 8 años,0,2052.496,1428.9140,"hat"
2014-08-01,51 a 70 años,0,2661.855,1226.0055,"hat"
2014-08-01,9 a 13 años,0,2636.056,1313.6878,"hat"
2014-08-01,>70 años,0,2483.511,1226.0055,"hat"
2014-09-01,1 a 3 años,1,1442.291,1415.2516,"hat"
2014-09-01,14 a 18 años,1,2773.787,1312.7615,"hat"
2014-09-01,19 a 30 años,1,2271.115,1117.7689,"hat"
2014-09-01,31 a 50 años,1,2230.774,1163.9916,"hat"
2014-09-01,4 a 8 años,1,1952.397,1482.9401,"hat"
2014-09-01,51 a 70 años,1,2477.573,1422.9226,"hat"
2014-09-01,9 a 13 años,1,2592.091,1431.1399,"hat"
2014-09-01,>70 años,1,2451.617,1497.5567,"hat"
2014-09-01,gestantes 19 a 30 años,1,3531.447,1408.7309,"hat"
2014-09-01,gestantes 31 a 50 años,1,3789.870,1584.7341,"hat"
2014-09-01,gestantes < 18 años,1,5829.441,2312.9055,"hat"
2014-09-01,lactantes 19 a 30 años,1,2732.847,1077.2690,"hat"
2014-09-01,lactantes 31 a 50 años,1,2680.737,1107.0626,"hat"
2014-09-01,lactantes < 18 años,1,3110.938,1219.7855,"hat"
2014-09-01,1 a 3 años,0,1547.042,1392.9613,"hat"
2014-09-01,14 a 18 años,0,3028.727,1102.6651,"hat"
2014-09-01,19 a 30 años,0,2783.007, 987.0462,"hat"
2014-09-01,31 a 50 años,0,2645.810, 990.6087,"hat"
2014-09-01,4 a 8 años,0,2054.119,1430.0436,"hat"
2014-09-01,51 a 70 años,0,2701.682,1244.3490,"hat"
2014-09-01,9 a 13 años,0,2646.914,1319.0989,"hat"
2014-09-01,>70 años,0,2520.669,1244.3490,"hat"
2014-10-01,1 a 3 años,1,1438.063,1411.1033,"hat"
2014-10-01,14 a 18 años,1,2768.693,1310.3508,"hat"
2014-10-01,19 a 30 años,1,2264.399,1114.4634,"hat"
2014-10-01,31 a 50 años,1,2223.163,1160.0201,"hat"
2014-10-01,4 a 8 años,1,1949.366,1480.6376,"hat"
2014-10-01,51 a 70 años,1,2469.372,1418.2127,"hat"
2014-10-01,9 a 13 años,1,2589.320,1429.6101,"hat"
2014-10-01,>70 años,1,2442.774,1492.1548,"hat"
2014-10-01,gestantes 19 a 30 años,1,3619.414,1443.8217,"hat"
2014-10-01,gestantes 31 a 50 años,1,3890.424,1626.7808,"hat"
2014-10-01,gestantes < 18 años,1,5921.331,2349.3640,"hat"
2014-10-01,lactantes 19 a 30 años,1,2788.772,1099.3144,"hat"
2014-10-01,lactantes 31 a 50 años,1,2717.205,1122.1227,"hat"
2014-10-01,lactantes < 18 años,1,3150.947,1235.4732,"hat"
2014-10-01,1 a 3 años,0,1541.143,1387.6500,"hat"
2014-10-01,14 a 18 años,0,3055.140,1112.2815,"hat"
2014-10-01,19 a 30 años,0,2846.962,1009.7290,"hat"
2014-10-01,31 a 50 años,0,2721.943,1019.1133,"hat"
2014-10-01,4 a 8 años,0,2050.078,1427.2302,"hat"
2014-10-01,51 a 70 años,0,2737.148,1260.6840,"hat"
2014-10-01,9 a 13 años,0,2645.430,1318.3594,"hat"
2014-10-01,>70 años,0,2553.759,1260.6840,"hat"
2014-11-01,1 a 3 años,1,1452.022,1424.8002,"hat"
2014-11-01,14 a 18 años,1,2815.584,1332.5429,"hat"
2014-11-01,19 a 30 años,1,2307.356,1135.6052,"hat"
2014-11-01,31 a 50 años,1,2266.832,1182.8061,"hat"
2014-11-01,4 a 8 años,1,1975.183,1500.2473,"hat"
2014-11-01,51 a 70 años,1,2517.225,1445.6955,"hat"
2014-11-01,9 a 13 años,1,2628.025,1450.9796,"hat"
2014-11-01,>70 años,1,2491.093,1521.6703,"hat"
2014-11-01,gestantes 19 a 30 años,1,3679.189,1467.6665,"hat"
2014-11-01,gestantes 31 a 50 años,1,3951.005,1652.1127,"hat"
2014-11-01,gestantes < 18 años,1,6029.725,2392.3710,"hat"
2014-11-01,lactantes 19 a 30 años,1,2888.614,1138.6713,"hat"
2014-11-01,lactantes 31 a 50 años,1,2807.901,1159.5776,"hat"
2014-11-01,lactantes < 18 años,1,3243.714,1271.8464,"hat"
2014-11-01,1 a 3 años,0,1554.073,1399.2916,"hat"
2014-11-01,14 a 18 años,0,3119.360,1135.6620,"hat"
2014-11-01,19 a 30 años,0,2937.448,1041.8214,"hat"
2014-11-01,31 a 50 años,0,2814.515,1053.7728,"hat"
2014-11-01,4 a 8 años,0,2077.597,1446.3888,"hat"
2014-11-01,51 a 70 años,0,2814.525,1296.3225,"hat"
2014-11-01,9 a 13 años,0,2683.465,1337.3146,"hat"
2014-11-01,>70 años,0,2625.952,1296.3225,"hat"
2014-12-01,1 a 3 años,1,1449.897,1422.7153,"hat"
2014-12-01,14 a 18 años,1,2820.669,1334.9496,"hat"
2014-12-01,19 a 30 años,1,2318.923,1141.2985,"hat"
2014-12-01,31 a 50 años,1,2278.346,1188.8139,"hat"
2014-12-01,4 a 8 años,1,1973.074,1498.6453,"hat"
2014-12-01,51 a 70 años,1,2524.799,1450.0454,"hat"
2014-12-01,9 a 13 años,1,2626.862,1450.3375,"hat"
2014-12-01,>70 años,1,2498.488,1526.1878,"hat"
2014-12-01,gestantes 19 a 30 años,1,3690.502,1472.1796,"hat"
2014-12-01,gestantes 31 a 50 años,1,3964.219,1657.6382,"hat"
2014-12-01,gestantes < 18 años,1,6054.854,2402.3410,"hat"
2014-12-01,lactantes 19 a 30 años,1,2938.616,1158.3818,"hat"
2014-12-01,lactantes 31 a 50 años,1,2852.505,1177.9974,"hat"
2014-12-01,lactantes < 18 años,1,3279.402,1285.8396,"hat"
2014-12-01,1 a 3 años,0,1552.677,1398.0349,"hat"
2014-12-01,14 a 18 años,0,3136.711,1141.9789,"hat"
2014-12-01,19 a 30 años,0,2975.661,1055.3744,"hat"
2014-12-01,31 a 50 años,0,2856.177,1069.3715,"hat"
2014-12-01,4 a 8 años,0,2074.476,1444.2160,"hat"
2014-12-01,51 a 70 años,0,2841.256,1308.6346,"hat"
2014-12-01,9 a 13 años,0,2682.770,1336.9678,"hat"
2014-12-01,>70 años,0,2650.892,1308.6346,"hat"
2015-01-01,1 a 3 años,1,1477.347,1449.6503,"hat"
2015-01-01,14 a 18 años,1,2863.326,1355.1379,"hat"
2015-01-01,19 a 30 años,1,2393.194,1177.8520,"hat"
2015-01-01,31 a 50 años,1,2299.371,1199.7847,"hat"
2015-01-01,4 a 8 años,1,2019.420,1533.8472,"hat"
2015-01-01,51 a 70 años,1,2568.338,1475.0510,"hat"
2015-01-01,9 a 13 años,1,2658.867,1468.0080,"hat"
2015-01-01,>70 años,1,2542.194,1552.8854,"hat"
2015-01-01,gestantes 19 a 30 años,1,3788.026,1511.0826,"hat"
2015-01-01,gestantes 31 a 50 años,1,4043.544,1690.8080,"hat"
2015-01-01,gestantes < 18 años,1,6133.471,2433.5335,"hat"
2015-01-01,lactantes 19 a 30 años,1,3122.472,1230.8565,"hat"
2015-01-01,lactantes 31 a 50 años,1,3028.231,1250.5671,"hat"
2015-01-01,lactantes < 18 años,1,3461.936,1357.4106,"hat"
2015-01-01,1 a 3 años,0,1581.841,1424.2945,"hat"
2015-01-01,14 a 18 años,0,3241.833,1180.2503,"hat"
2015-01-01,19 a 30 años,0,3134.714,1111.7855,"hat"
2015-01-01,31 a 50 años,0,3013.272,1128.1886,"hat"
2015-01-01,4 a 8 años,0,2123.085,1478.0568,"hat"
2015-01-01,51 a 70 años,0,2968.437,1367.2116,"hat"
2015-01-01,9 a 13 años,0,2714.757,1352.9088,"hat"
2015-01-01,>70 años,0,2769.551,1367.2116,"hat"
2015-02-01,1 a 3 años,1,1474.572,1446.9276,"hat"
2015-02-01,14 a 18 años,1,2823.173,1336.1345,"hat"
2015-02-01,19 a 30 años,1,2358.150,1160.6047,"hat"
2015-02-01,31 a 50 años,1,2260.919,1179.7207,"hat"
2015-02-01,4 a 8 años,1,2003.168,1521.5030,"hat"
2015-02-01,51 a 70 años,1,2523.971,1449.5700,"hat"
2015-02-01,9 a 13 años,1,2627.682,1450.7905,"hat"
2015-02-01,>70 años,1,2496.847,1525.1852,"hat"
2015-02-01,gestantes 19 a 30 años,1,3859.823,1539.7234,"hat"
2015-02-01,gestantes 31 a 50 años,1,4109.271,1718.2918,"hat"
2015-02-01,gestantes < 18 años,1,6118.990,2427.7877,"hat"
2015-02-01,lactantes 19 a 30 años,1,3073.326,1211.4833,"hat"
2015-02-01,lactantes 31 a 50 años,1,2975.510,1228.7947,"hat"
2015-02-01,lactantes < 18 años,1,3402.857,1334.2460,"hat"
2015-02-01,1 a 3 años,0,1582.817,1425.1733,"hat"
2015-02-01,14 a 18 años,0,3209.278,1168.3982,"hat"
2015-02-01,19 a 30 años,0,3113.241,1104.1696,"hat"
2015-02-01,31 a 50 años,0,2987.747,1118.6319,"hat"
2015-02-01,4 a 8 años,0,2106.028,1466.1820,"hat"
2015-02-01,51 a 70 años,0,2926.214,1347.7648,"hat"
2015-02-01,9 a 13 años,0,2685.241,1338.1992,"hat"
2015-02-01,>70 años,0,2730.158,1347.7648,"hat"
2015-03-01,1 a 3 años,1,1483.204,1455.3982,"hat"
2015-03-01,14 a 18 años,1,2846.534,1347.1909,"hat"
2015-03-01,19 a 30 años,1,2335.918,1149.6626,"hat"
2015-03-01,31 a 50 años,1,2293.221,1196.5757,"hat"
2015-03-01,4 a 8 años,1,2011.158,1527.5715,"hat"
2015-03-01,51 a 70 años,1,2541.666,1459.7323,"hat"
2015-03-01,9 a 13 años,1,2655.861,1466.3486,"hat"
2015-03-01,>70 años,1,2513.710,1535.4858,"hat"
2015-03-01,gestantes 19 a 30 años,1,3889.623,1551.6107,"hat"
2015-03-01,gestantes 31 a 50 años,1,4133.484,1728.4163,"hat"
2015-03-01,gestantes < 18 años,1,6126.133,2430.6220,"hat"
2015-03-01,lactantes 19 a 30 años,1,2998.777,1182.0967,"hat"
2015-03-01,lactantes 31 a 50 años,1,2895.654,1195.8168,"hat"
2015-03-01,lactantes < 18 años,1,3339.729,1309.4935,"hat"
2015-03-01,1 a 3 años,0,1590.576,1432.1595,"hat"
2015-03-01,14 a 18 años,0,3195.088,1163.2322,"hat"
2015-03-01,19 a 30 años,0,3075.136,1090.6552,"hat"
2015-03-01,31 a 50 años,0,2942.822,1101.8119,"hat"
2015-03-01,4 a 8 años,0,2116.382,1473.3898,"hat"
2015-03-01,51 a 70 años,0,2896.384,1334.0256,"hat"
2015-03-01,9 a 13 años,0,2713.455,1352.2598,"hat"
2015-03-01,>70 años,0,2702.327,1334.0256,"hat"
2015-04-01,1 a 3 años,1,1483.709,1455.8932,"hat"
2015-04-01,14 a 18 años,1,2832.658,1340.6239,"hat"
2015-04-01,19 a 30 años,1,2322.168,1142.8953,"hat"
2015-04-01,31 a 50 años,1,2277.506,1188.3760,"hat"
2015-04-01,4 a 8 años,1,2008.386,1525.4661,"hat"
2015-04-01,51 a 70 años,1,2521.912,1448.3873,"hat"
2015-04-01,9 a 13 años,1,2650.589,1463.4379,"hat"
2015-04-01,>70 años,1,2492.681,1522.6407,"hat"
2015-04-01,gestantes 19 a 30 años,1,3895.769,1554.0625,"hat"
2015-04-01,gestantes 31 a 50 años,1,4146.846,1734.0036,"hat"
2015-04-01,gestantes < 18 años,1,6137.460,2435.1163,"hat"
2015-04-01,lactantes 19 a 30 años,1,2962.377,1167.7479,"hat"
2015-04-01,lactantes 31 a 50 años,1,2856.542,1179.6646,"hat"
2015-04-01,lactantes < 18 años,1,3309.448,1297.6204,"hat"
2015-04-01,1 a 3 años,0,1591.469,1432.9639,"hat"
2015-04-01,14 a 18 años,0,3188.340,1160.7753,"hat"
2015-04-01,19 a 30 años,0,3065.651,1087.2911,"hat"
2015-04-01,31 a 50 años,0,2926.989,1095.8840,"hat"
2015-04-01,4 a 8 años,0,2113.524,1471.4006,"hat"
2015-04-01,51 a 70 años,0,2878.337,1325.7134,"hat"
2015-04-01,9 a 13 años,0,2710.762,1350.9178,"hat"
2015-04-01,>70 años,0,2685.489,1325.7134,"hat"
2015-05-01,1 a 3 años,1,1496.797,1468.7364,"hat"
2015-05-01,14 a 18 años,1,2829.300,1339.0346,"hat"
2015-05-01,19 a 30 años,1,2311.837,1137.8108,"hat"
2015-05-01,31 a 50 años,1,2264.742,1181.7154,"hat"
2015-05-01,4 a 8 años,1,2021.889,1535.7221,"hat"
2015-05-01,51 a 70 años,1,2507.497,1440.1083,"hat"
2015-05-01,9 a 13 años,1,2654.024,1465.3344,"hat"
2015-05-01,>70 años,1,2476.329,1512.6521,"hat"
2015-05-01,gestantes 19 a 30 años,1,3894.136,1553.4110,"hat"
2015-05-01,gestantes 31 a 50 años,1,4134.130,1728.6865,"hat"
2015-05-01,gestantes < 18 años,1,6067.866,2407.5037,"hat"
2015-05-01,lactantes 19 a 30 años,1,2941.743,1159.6144,"hat"
2015-05-01,lactantes 31 a 50 años,1,2832.332,1169.6666,"hat"
2015-05-01,lactantes < 18 años,1,3300.115,1293.9613,"hat"
2015-05-01,1 a 3 años,0,1605.178,1445.3073,"hat"
2015-05-01,14 a 18 años,0,3197.024,1163.9368,"hat"
2015-05-01,19 a 30 años,0,3065.949,1087.3968,"hat"
2015-05-01,31 a 50 años,0,2921.783,1093.9347,"hat"
2015-05-01,4 a 8 años,0,2129.645,1482.6236,"hat"
2015-05-01,51 a 70 años,0,2869.689,1321.7301,"hat"
2015-05-01,9 a 13 años,0,2717.536,1354.2940,"hat"
2015-05-01,>70 años,0,2677.420,1321.7301,"hat"
2015-06-01,1 a 3 años,1,1510.212,1481.8992,"hat"
2015-06-01,14 a 18 años,1,2841.578,1344.8454,"hat"
2015-06-01,19 a 30 años,1,2321.580,1142.6062,"hat"
2015-06-01,31 a 50 años,1,2271.874,1185.4370,"hat"
2015-06-01,4 a 8 años,1,2039.474,1549.0788,"hat"
2015-06-01,51 a 70 años,1,2511.636,1442.4855,"hat"
2015-06-01,9 a 13 años,1,2666.029,1471.9627,"hat"
2015-06-01,>70 años,1,2478.503,1513.9799,"hat"
2015-06-01,gestantes 19 a 30 años,1,3902.956,1556.9294,"hat"
2015-06-01,gestantes 31 a 50 años,1,4132.006,1727.7984,"hat"
2015-06-01,gestantes < 18 años,1,6027.834,2391.6206,"hat"
2015-06-01,lactantes 19 a 30 años,1,2952.511,1163.8590,"hat"
2015-06-01,lactantes 31 a 50 años,1,2842.370,1173.8122,"hat"
2015-06-01,lactantes < 18 años,1,3320.187,1301.8311,"hat"
2015-06-01,1 a 3 años,0,1619.479,1458.1835,"hat"
2015-06-01,14 a 18 años,0,3222.258,1173.1238,"hat"
2015-06-01,19 a 30 años,0,3089.036,1095.5851,"hat"
2015-06-01,31 a 50 años,0,2941.088,1101.1628,"hat"
2015-06-01,4 a 8 años,0,2148.540,1495.7777,"hat"
2015-06-01,51 a 70 años,0,2883.033,1327.8761,"hat"
2015-06-01,9 a 13 años,0,2732.569,1361.7855,"hat"
2015-06-01,>70 años,0,2689.870,1327.8761,"hat"
2015-07-01,1 a 3 años,1,1510.953,1482.6270,"hat"
2015-07-01,14 a 18 años,1,2848.305,1348.0290,"hat"
2015-07-01,19 a 30 años,1,2332.468,1147.9648,"hat"
2015-07-01,31 a 50 años,1,2281.117,1190.2598,"hat"
2015-07-01,4 a 8 años,1,2042.157,1551.1167,"hat"
2015-07-01,51 a 70 años,1,2516.300,1445.1643,"hat"
2015-07-01,9 a 13 años,1,2668.508,1473.3311,"hat"
2015-07-01,>70 años,1,2481.883,1516.0448,"hat"
2015-07-01,gestantes 19 a 30 años,1,3927.934,1566.8934,"hat"
2015-07-01,gestantes 31 a 50 años,1,4183.448,1749.3089,"hat"
2015-07-01,gestantes < 18 años,1,6154.341,2441.8140,"hat"
2015-07-01,lactantes 19 a 30 años,1,2974.098,1172.3682,"hat"
2015-07-01,lactantes 31 a 50 años,1,2860.653,1181.3622,"hat"
2015-07-01,lactantes < 18 años,1,3350.950,1313.8933,"hat"
2015-07-01,1 a 3 años,0,1620.544,1459.1427,"hat"
2015-07-01,14 a 18 años,0,3244.318,1181.1553,"hat"
2015-07-01,19 a 30 años,0,3120.277,1106.6653,"hat"
2015-07-01,31 a 50 años,0,2965.209,1110.1938,"hat"
2015-07-01,4 a 8 años,0,2150.235,1496.9580,"hat"
2015-07-01,51 a 70 años,0,2906.096,1338.4984,"hat"
2015-07-01,9 a 13 años,0,2736.983,1363.9854,"hat"
2015-07-01,>70 años,0,2711.387,1338.4984,"hat"
2015-08-01,1 a 3 años,1,1511.376,1483.0417,"hat"
2015-08-01,14 a 18 años,1,2854.886,1351.1435,"hat"
2015-08-01,19 a 30 años,1,2341.353,1152.3376,"hat"
2015-08-01,31 a 50 años,1,2258.608,1178.5151,"hat"
2015-08-01,4 a 8 años,1,2042.959,1551.7264,"hat"
2015-08-01,51 a 70 años,1,2524.435,1449.8362,"hat"
2015-08-01,9 a 13 años,1,2659.391,1468.2975,"hat"
2015-08-01,>70 años,1,2489.848,1520.9101,"hat"
2015-08-01,gestantes 19 a 30 años,1,3992.838,1592.7843,"hat"
2015-08-01,gestantes 31 a 50 años,1,4262.264,1782.2655,"hat"
2015-08-01,gestantes < 18 años,1,6282.057,2492.4870,"hat"
2015-08-01,lactantes 19 a 30 años,1,3009.594,1186.3607,"hat"
2015-08-01,lactantes 31 a 50 años,1,2892.323,1194.4410,"hat"
2015-08-01,lactantes < 18 años,1,3398.593,1332.5741,"hat"
2015-08-01,1 a 3 años,0,1621.144,1459.6833,"hat"
2015-08-01,14 a 18 años,0,3275.446,1192.4879,"hat"
2015-08-01,19 a 30 años,0,3166.038,1122.8952,"hat"
2015-08-01,31 a 50 años,0,3002.259,1124.0653,"hat"
2015-08-01,4 a 8 años,0,2151.869,1498.0959,"hat"
2015-08-01,51 a 70 años,0,2945.844,1356.8057,"hat"
2015-08-01,9 a 13 años,0,2730.604,1360.8061,"hat"
2015-08-01,>70 años,0,2748.472,1356.8057,"hat"
2015-09-01,1 a 3 años,1,1535.873,1507.0797,"hat"
2015-09-01,14 a 18 años,1,2868.514,1357.5935,"hat"
2015-09-01,19 a 30 años,1,2363.650,1163.3114,"hat"
2015-09-01,31 a 50 años,1,2264.061,1181.3605,"hat"
2015-09-01,4 a 8 años,1,2079.793,1579.7031,"hat"
2015-09-01,51 a 70 años,1,2532.040,1454.2041,"hat"
2015-09-01,9 a 13 años,1,2676.737,1477.8744,"hat"
2015-09-01,>70 años,1,2496.977,1525.2645,"hat"
2015-09-01,gestantes 19 a 30 años,1,4131.035,1647.9127,"hat"
2015-09-01,gestantes 31 a 50 años,1,4379.789,1831.4086,"hat"
2015-09-01,gestantes < 18 años,1,6437.335,2554.0953,"hat"
2015-09-01,lactantes 19 a 30 años,1,3035.235,1196.4681,"hat"
2015-09-01,lactantes 31 a 50 años,1,2932.636,1211.0893,"hat"
2015-09-01,lactantes < 18 años,1,3508.680,1375.7388,"hat"
2015-09-01,1 a 3 años,0,1648.329,1484.1607,"hat"
2015-09-01,14 a 18 años,0,3377.000,1229.4604,"hat"
2015-09-01,19 a 30 años,0,3233.191,1146.7123,"hat"
2015-09-01,31 a 50 años,0,3104.450,1162.3263,"hat"
2015-09-01,4 a 8 años,0,2189.470,1524.2731,"hat"
2015-09-01,51 a 70 años,0,3058.696,1408.7834,"hat"
2015-09-01,9 a 13 años,0,2749.423,1370.1850,"hat"
2015-09-01,>70 años,0,2853.763,1408.7834,"hat"
2015-10-01,1 a 3 años,1,1567.541,1538.1539,"hat"
2015-10-01,14 a 18 años,1,2942.658,1392.6837,"hat"
2015-10-01,19 a 30 años,1,2446.145,1203.9127,"hat"
2015-10-01,31 a 50 años,1,2345.074,1223.6320,"hat"
2015-10-01,4 a 8 años,1,2127.248,1615.7475,"hat"
2015-10-01,51 a 70 años,1,2608.162,1497.9228,"hat"
2015-10-01,9 a 13 años,1,2724.439,1504.2115,"hat"
2015-10-01,>70 años,1,2571.445,1570.7532,"hat"
2015-10-01,gestantes 19 a 30 años,1,4264.570,1701.1811,"hat"
2015-10-01,gestantes 31 a 50 años,1,4452.109,1861.6495,"hat"
2015-10-01,gestantes < 18 años,1,6552.351,2599.7294,"hat"
2015-10-01,lactantes 19 a 30 años,1,3184.682,1255.3793,"hat"
2015-10-01,lactantes 31 a 50 años,1,3080.424,1272.1211,"hat"
2015-10-01,lactantes < 18 años,1,3650.968,1431.5291,"hat"
2015-10-01,1 a 3 años,0,1685.985,1518.0659,"hat"
2015-10-01,14 a 18 años,0,3484.225,1268.4979,"hat"
2015-10-01,19 a 30 años,0,3362.302,1192.5041,"hat"
2015-10-01,31 a 50 años,0,3237.555,1212.1620,"hat"
2015-10-01,4 a 8 años,0,2236.458,1556.9847,"hat"
2015-10-01,51 a 70 años,0,3182.282,1465.7052,"hat"
2015-10-01,9 a 13 años,0,2801.232,1396.0042,"hat"
2015-10-01,>70 años,0,2969.069,1465.7052,"hat"
2015-11-01,1 a 3 años,1,1577.992,1548.4088,"hat"
2015-11-01,14 a 18 años,1,2998.889,1419.2964,"hat"
2015-11-01,19 a 30 años,1,2490.589,1225.7866,"hat"
2015-11-01,31 a 50 años,1,2394.533,1249.4393,"hat"
2015-11-01,4 a 8 años,1,2138.401,1624.2192,"hat"
2015-11-01,51 a 70 años,1,2661.151,1528.3549,"hat"
2015-11-01,9 a 13 años,1,2772.975,1531.0096,"hat"
2015-11-01,>70 años,1,2623.872,1602.7777,"hat"
2015-11-01,gestantes 19 a 30 años,1,4264.148,1701.0127,"hat"
2015-11-01,gestantes 31 a 50 años,1,4482.758,1874.4653,"hat"
2015-11-01,gestantes < 18 años,1,6588.402,2614.0332,"hat"
2015-11-01,lactantes 19 a 30 años,1,3260.663,1285.3303,"hat"
2015-11-01,lactantes 31 a 50 años,1,3143.988,1298.3712,"hat"
2015-11-01,lactantes < 18 años,1,3676.311,1441.4662,"hat"
2015-11-01,1 a 3 años,0,1693.618,1524.9390,"hat"
2015-11-01,14 a 18 años,0,3492.033,1271.3405,"hat"
2015-11-01,19 a 30 años,0,3408.034,1208.7239,"hat"
2015-11-01,31 a 50 años,0,3229.579,1209.1755,"hat"
2015-11-01,4 a 8 años,0,2252.356,1568.0531,"hat"
2015-11-01,51 a 70 años,0,3170.341,1460.2056,"hat"
2015-11-01,9 a 13 años,0,2852.568,1421.5876,"hat"
2015-11-01,>70 años,0,2957.929,1460.2056,"hat"
2015-12-01,1 a 3 años,1,1577.730,1548.1517,"hat"
2015-12-01,14 a 18 años,1,2990.637,1415.3909,"hat"
2015-12-01,19 a 30 años,1,2466.131,1213.7495,"hat"
2015-12-01,31 a 50 años,1,2410.307,1257.6696,"hat"
2015-12-01,4 a 8 años,1,2133.822,1620.7412,"hat"
2015-12-01,51 a 70 años,1,2642.651,1517.7300,"hat"
2015-12-01,9 a 13 años,1,2791.719,1541.3582,"hat"
2015-12-01,>70 años,1,2604.939,1591.2127,"hat"
2015-12-01,gestantes 19 a 30 años,1,4273.437,1704.7182,"hat"
2015-12-01,gestantes 31 a 50 años,1,4552.819,1903.7611,"hat"
2015-12-01,gestantes < 18 años,1,6539.376,2594.5815,"hat"
2015-12-01,lactantes 19 a 30 años,1,3187.712,1256.5734,"hat"
2015-12-01,lactantes 31 a 50 años,1,3051.347,1260.1131,"hat"
2015-12-01,lactantes < 18 años,1,3627.982,1422.5163,"hat"
2015-12-01,1 a 3 años,0,1691.736,1523.2445,"hat"
2015-12-01,14 a 18 años,0,3473.515,1264.5988,"hat"
2015-12-01,19 a 30 años,0,3394.333,1203.8645,"hat"
2015-12-01,31 a 50 años,0,3194.458,1196.0262,"hat"
2015-12-01,4 a 8 años,0,2249.029,1565.7367,"hat"
2015-12-01,51 a 70 años,0,3141.511,1446.9270,"hat"
2015-12-01,9 a 13 años,0,2870.024,1430.2866,"hat"
2015-12-01,>70 años,0,2931.030,1446.9270,"hat"
2016-01-01,1 a 3 años,1,1614.811,1584.5375,"hat"
2016-01-01,14 a 18 años,1,3095.908,1465.2129,"hat"
2016-01-01,19 a 30 años,1,2569.655,1264.7007,"hat"
2016-01-01,31 a 50 años,1,2508.843,1309.0848,"hat"
2016-01-01,4 a 8 años,1,2199.379,1670.5344,"hat"
2016-01-01,51 a 70 años,1,2738.772,1572.9347,"hat"
2016-01-01,9 a 13 años,1,2878.305,1589.1638,"hat"
2016-01-01,>70 años,1,2696.598,1647.2017,"hat"
2016-01-01,gestantes 19 a 30 años,1,4611.797,1839.6935,"hat"
2016-01-01,gestantes 31 a 50 años,1,4893.404,2046.1769,"hat"
2016-01-01,gestantes < 18 años,1,6844.998,2715.8410,"hat"
2016-01-01,lactantes 19 a 30 años,1,3323.550,1310.1199,"hat"
2016-01-01,lactantes 31 a 50 años,1,3193.207,1318.6969,"hat"
2016-01-01,lactantes < 18 años,1,3871.831,1518.1288,"hat"
2016-01-01,1 a 3 años,0,1728.980,1556.7791,"hat"
2016-01-01,14 a 18 años,0,3638.703,1324.7383,"hat"
2016-01-01,19 a 30 años,0,3644.996,1292.7669,"hat"
2016-01-01,31 a 50 años,0,3407.647,1275.8455,"hat"
2016-01-01,4 a 8 años,0,2316.067,1612.4077,"hat"
2016-01-01,51 a 70 años,0,3306.386,1522.8653,"hat"
2016-01-01,9 a 13 años,0,2963.406,1476.8241,"hat"
2016-01-01,>70 años,0,3084.858,1522.8653,"hat"
2016-02-01,1 a 3 años,1,1639.389,1608.6550,"hat"
2016-02-01,14 a 18 años,1,3130.112,1481.4008,"hat"
2016-02-01,19 a 30 años,1,2605.949,1282.5631,"hat"
2016-02-01,31 a 50 años,1,2538.800,1324.7158,"hat"
2016-02-01,4 a 8 años,1,2231.069,1694.6051,"hat"
2016-02-01,51 a 70 años,1,2758.457,1584.2398,"hat"
2016-02-01,9 a 13 años,1,2908.875,1606.0424,"hat"
2016-02-01,>70 años,1,2710.642,1655.7804,"hat"
